Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
                0.00    0.00    3168/8337        std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_lower_bound(std::_Rb_tree_node<int>*, std::_Rb_tree_node<int>*, int const&) [115]
                0.00    0.00    5132/8337        std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::end() [91]
[64]     0.0    0.00    0.00    8337         std::_Rb_tree_iterator<int>::_Rb_tree_iterator(std::_Rb_tree_node<int>*) [64]
-----------------------------------------------
                0.00    0.00    1301/8180        domain::updateTriangleArr() [219]
                0.00    0.00    1998/8180        domain::basicTriangulate(point) [152]
                0.00    0.00    2000/8180        triangle::triangle(point const&, point const&, point const&) [138]
                0.00    0.00    2881/8180        triangle::triangle(triangle const&) [129]
[65]     0.0    0.00    0.00    8180         triangle::computeCenterRadius() [65]
                0.00    0.00   24540/188581      point::getX() [10]
                0.00    0.00   24540/188663      point::getY() [9]
-----------------------------------------------
                0.00    0.00      12/7220        std::list<unsigned int, std::allocator<unsigned int> >::splice(std::_List_iterator<unsigned int>, std::list<unsigned int, std::allocator<unsigned int> >&&) [207]
                0.00    0.00    2150/7220        std::list<unsigned int, std::allocator<unsigned int> >::splice(std::_List_iterator<unsigned int>, std::list<unsigned int, std::allocator<unsigned int> >&&, std::_List_iterator<unsigned int>) [133]
                0.00    0.00    5058/7220        std::list<unsigned int, std::allocator<unsigned int> >::merge(std::list<unsigned int, std::allocator<unsigned int> >&&) [131]
[66]     0.0    0.00    0.00    7220         std::list<unsigned int, std::allocator<unsigned int> >::_M_transfer(std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>, std::_List_iterator<unsigned int>) [66]
-----------------------------------------------
                0.00    0.00      17/7038        std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_get_insert_unique_pos(int const&) [193]
                0.00    0.00    7021/7038        std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_M_lower_bound(std::_Rb_tree_node<int>*, std::_Rb_tree_node<int>*, int const&) [115]
[67]     0.0    0.00    0.00    7038         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_key(std::_Rb_tree_node<int> const*) [67]
                0.00    0.00    7038/7038        std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_value(std::_Rb_tree_node<int> const*) [68]
                0.00    0.00    7038/9953        std::_Identity<int>::operator()(int const&) const [54]
-----------------------------------------------
                0.00    0.00    7038/7038        std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_key(std::_Rb_tree_node<int> const*) [67]
[68]     0.0    0.00    0.00    7038         std::_Rb_tree<int, int, std::_Identity<int>, std::less<int>, std::allocator<int> >::_S_value(std::_Rb_tree_node<int> const*) [68]
-----------------------------------------------
                0.00    0.00       2/6894        domain::domain(double, double, double, double, std::string) [279]
                0.00    0.00     332/6894        domain::initTriangulate() [273]
                0.00    0.00    6560/6894        boundingBox::boundingBox(double, double, double, double) [102]
[69]     0.0    0.00    0.00    6894         point::setX(double) [69]
-----------------------------------------------
                0.00    0.00       2/6894        domain::domain(double, double, double, double, std::string) [279]
                0.00    0.00     332/6894        domain::initTriangulate() [273]
                0.00    0.00    6560/6894        boundingBox::boundingBox(double, double, double, double) [102]
[70]     0.0    0.00    0.00    6894         point::setY(double) [70]
-----------------------------------------------
                0.00    0.00    6006/6006        domain::basicTriangulate(point) [152]
[71]     0.0    0.00    0.00    6006         insertFront(edgeNode*&, edgeNode*) [71]
-----------------------------------------------
                0.00    0.00    6006/6006        domain::basicTriangulate(point) [152]
[72]     0.0    0.00    0.00    6006         createNewNode(edge*) [72]
-----------------------------------------------
                0.00    0.00    2004/6006        removeNode(edgeNode*&, edgeNode*&, edgeNode*&) [136]
                0.00    0.00    4002/6006        removeLinkList(edgeNode*&) [150]
[73]     0.0    0.00    0.00    6006         edgeNode::~edgeNode() [73]
-----------------------------------------------
                0.00    0.00     519/5865        domain::storeAllTriangles() [274]
                0.00    0.00    1734/5865        domain::deliverTriangles() [218]
                0.00    0.00    3612/5865        domain::storeActiveParitions(int*, int, unsigned int) [222]
[74]     0.0    0.00    0.00    5865         point::getId() [74]
-----------------------------------------------
                0.00    0.00    5762/5762        domain::generateIntersection() [221]
[75]     0.0    0.00    0.00    5762         gridElement::getX() [75]
-----------------------------------------------
                0.00    0.00    5762/5762        domain::generateIntersection() [221]
[76]     0.0    0.00    0.00    5762         gridElement::getY() [76]
-----------------------------------------------
                0.00    0.00    2881/5762        domain::mapHigh(boundingBox, double, double) [128]
                0.00    0.00    2881/5762        domain::mapLow(boundingBox, double, double) [127]
[77]     0.0    0.00    0.00    5762         gridElement::gridElement(int, int) [77]
-----------------------------------------------
                0.00    0.00    5762/5762        domain::generateIntersection() [221]
[78]     0.0    0.00    0.00    5762         gridBound::getLowGridElement() [78]
                0.00    0.00    5762/23048       gridElement::gridElement(gridElement const&) [26]
-----------------------------------------------
                0.00    0.00    5762/5762        domain::generateIntersection() [221]
[79]     0.0    0.00    0.00    5762         gridBound::getHighGridElement() [79]
                0.00    0.00    5762/23048       gridElement::gridElement(gridElement const&) [26]
-----------------------------------------------
                0.00    0.00      12/5665        std::allocator<std::_List_node<unsigned int> >::allocator<unsigned int>(std::allocator<unsigned int> const&) [203]
                0.00    0.00    5653/5665        std::allocator<std::_List_node<unsigned int> >::allocator() [81]
[80]     0.0    0.00    0.00    5665         __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::new_allocator() [80]
-----------------------------------------------
                0.00    0.00    5653/5653        std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl() [82]
[81]     0.0    0.00    0.00    5653         std::allocator<std::_List_node<unsigned int> >::allocator() [81]
                0.00    0.00    5653/5665        __gnu_cxx::new_allocator<std::_List_node<unsigned int> >::new_allocator() [80]
-----------------------------------------------
                0.00    0.00    5653/5653        std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base() [83]
[82]     0.0    0.00    0.00    5653         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl() [82]
                0.00    0.00    5653/5653        std::allocator<std::_List_node<unsigned int> >::allocator() [81]
-----------------------------------------------
                0.00    0.00    5653/5653        std::list<unsigned int, std::allocator<unsigned int> >::list() [84]
[83]     0.0    0.00    0.00    5653         std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base() [83]
                0.00    0.00    5653/17340       std::_List_base<unsigned int, std::allocator<unsigned int> >::_M_init() [35]
                0.00    0.00    5653/5653        std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_impl::_List_impl() [82]
-----------------------------------------------
                0.00    0.00       1/5653        domain::domain(double, double, double, double, std::string) [279]
                0.00    0.00       5/5653        domain::deliverTriangles() [218]
                0.00    0.00       5/5653        domain::processDelaunayMPI(int) [220]
                0.00    0.00      16/5653        partition::partition() [173]
                0.00    0.00      80/5653        domain::generateConflictPartitions() [227]
                0.00    0.00    2665/5653        std::list<unsigned int, std::allocator<unsigned int> >::sort() [157]
                0.00    0.00    2881/5653        domain::generateIntersection() [221]
[84]     0.0    0.00    0.00    5653         std::list<unsigned int, std::allocator<unsigned int> >::list() [84]
                0.00    0.00    5653/5653        std::_List_base<unsigned int, std::allocator<unsigned int> >::_List_base() [83]
-----------------------------------------------
                0.00    0.00    5334/5334        std::_List_node<unsigned int>* std::list<unsigned int, std::allocator<unsigned int> >::_M_create_node<unsigned int>(unsigned int&&) [87]
[85]     0.0    0.00    0.00    5334         _ZN9__gnu_cxx13new_allocatorISt10_List_nodeIjEE9constructIS2_IjEEEvPT_DpOT0_ [85]
                0.00    0.00    5334/21336       unsigned int&& std::forward<unsigned int>(std::remove_reference<unsigned int>::type&) [27]
                0.00    0.00    5334/18298       operator new(unsigned long, void*) [28]
                0.00    0.00    5334/5334        std::_List_node<unsigned int>::_List_node<unsigned int>(unsigned int&&) [86]
-----------------------------------------------
                0.00    0.00    5334/5334        _ZN9__gnu_cxx13new_allocatorISt10_List_nodeIjEE9constructIS2_IjEEEvPT_DpOT0_ [85]
